,title,authors,venue,year,unique_id
1033,rights protection for relational data,"sunil prabhakar , radu sion , mikhail j. atallah",sigmod conference,2003,1033
1034,mpeg-7 and multimedia database systems,harald kosch,sigmod record,2002,1034
1035,cost-based selection of path expression processing algorithms in object-oriented databases,"zhao-hui tang , georges gardarin , jean-robert gruser",vldb,1996,1035
1036,parallel database systems in the 1990 's,michael j. carey,sigmod conference,1994,1036
1037,the prototype of the dare system,"tiziana catarci , giuseppe santucci",sigmod conference,2001,1037
1038,approximating multi-dimensional aggregate range queries over real attributes,"carlotta domeniconi , vassilis j. tsotras , george kollios , dimitrios gunopulos",sigmod conference,2000,1038
1039,analyzing energy behavior of spatial access methods for memory-resident data,"anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan , ning an , mary jane irwin , mahmut t. kandemir",vldb,2001,1039
1040,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm trans . database syst .,1994,1040
1041,a chase too far ?,"val tannen , arnaud sahuguet , alin deutsch , lucian popa",sigmod conference,2000,1041
1042,text databases : a survey of text models and systems,arjan loeffen,sigmod record,1994,1042
1043,extracting and exploiting structure in text search,prabhakar raghavan,sigmod conference,2003,1043
1044,approximate similarity retrieval with m-trees,"fausto rabitti , giuseppe amato , pavel zezula , pasquale savino",vldb j.,1998,1044
1045,constructing the next 100 database management systems,"andreas geppert , klaus r. dittrich",sigmod record,1994,1045
1046,reminiscences an influential papers,"jeffrey f. naughton , minos n. garofalakis , kenneth a. ross",sigmod record,2003,1046
1047,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1997,1047
1048,engineering federated information systems : report of efis '99 workshop,"fèlix saltor , uwe hohenstein , ralf-detlef kutsche , wilhelm hasselbring , gunter saake , stefan conrad , mark roantree",sigmod record,1999,1048
1049,the need for distributed asynchronous transactions,"lyman do , prabhu ram , pamela drew",sigmod conference,1999,1049
1050,efficient mining of xml query patterns for caching,"liang huai yang , mong-li lee , wynne hsu",vldb,2003,1050
1051,efficient mid-query re-optimization of sub-optimal query execution plans,"david j. dewitt , navin kabra",sigmod conference,1998,1051
1052,unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,1052
1053,generating efficient plans for queries using views,"chen li , jeffrey d. ullman , foto n. afrati",sigmod conference,2001,1053
1054,database research at arizona state university,"suzanne w. dietrich , forouzan golshani , susan darling urban",sigmod record,1996,1054
1055,schemasql - a language for interoperability in relational multi-database systems,"fereidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",vldb,1996,1055
1056,semantic integration of environmental models for application to global information systems and decision-making,d. scott mackay,sigmod record,1999,1056
1057,design and user testing of a multi-paradigm query interface to an object-oriented database,"dac khoa doan , alistair c. kilgour , norman w. paton",sigmod record,1995,1057
1058,temporal slicing in the evaluation of xml queries,"richard t. snodgrass , dengfeng gao",vldb,2003,1058
1059,using the calanda time series management system,"werner dreyer , angelika kotz dittrich , duri schmidt",sigmod conference,1995,1059
1060,offering a precision-performance tradeoff for aggregation queries over replicated data,"jennifer widom , chris olston",vldb,2000,1060
1061,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm trans . database syst .,1994,1061
1062,shore : combining the best features of oodbms and file systems,shore team,sigmod conference,1995,1062
1063,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,1063
1064,continuous queries over data streams,"jennifer widom , shivnath babu",sigmod record,2001,1064
1065,data mining techniques,jiawei han,sigmod conference,1996,1065
1066,multimediaminer : a system prototype for multimedia data mining,"jenny chiang , ze-nian li , osmar r. zaïane , sonny h. chee , jiawei han",sigmod conference,1998,1066
1067,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999,1067
1068,unisql/x unified relational and object-oriented database system,won kim,sigmod conference,1994,1068
1069,research directions in biodiversity informatics,john l. schnase,vldb,2000,1069
1070,top-k selection queries over relational databases : mapping strategies and performance evaluation,"surajit chaudhuri , nicolas bruno , luis gravano",acm trans . database syst .,2002,1070
1071,optimizing queries with universal quantification in object-oriented and object-relational databases,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",vldb,1997,1071
1072,object-oriented features of db2 client/server,hamid pirahesh,sigmod conference,1994,1072
1073,"database research at the indian institute of technology , bombay","s. seshadri , nandlal l. sarda , d. b. phatak , s. sudarshan",sigmod record,1996,1073
1074,upsizing from file server to clent server architectures,the access team,sigmod conference,1995,1074
1075,an orthogonally persistent java,"mick j. jordan , susan spence , laurent daynès , malcolm p. atkinson , tony printezis",sigmod record,1996,1075
1076,secure bufering in firm real-time database systems,"jayant r. haritsa , binto george",vldb j.,2000,1076
1077,emancipating instances from the tyranny of classes in information modeling,"jeffrey parsons , yair wand",acm trans . database syst .,2000,1077
1078,an almost-serial protocol for transaction execution in main-memory database systems,"stephen blott , henry f. korth",vldb,2002,1078
1079,on the costs of multilingualism in database systems,"a. kumaran , jayant r. haritsa",vldb,2003,1079
1080,distance browsing in spatial databases,"hanan samet , gísli r. hjaltason",acm trans . database syst .,1999,1080
1081,access path support for referential integrity in sql2,"joachim reinert , theo härder",vldb j.,1996,1081
1082,"probabilistic temporal databases , i : algebra","alex dekhtyar , robert ross , v. s. subrahmanian",acm trans . database syst .,2001,1082
1083,hypothetical queries in an olap environment,"thanos papadimitriou , andrey balmin , yannis papakonstantinou",vldb,2000,1083
1084,mocha : a self-extensible database middleware system for distributed data sources,"manuel rodriguez-martinez , nick roussopoulos",sigmod conference,2000,1084
1085,large databases for remote sensing and gis,a. r. dasgupta,vldb,1996,1085
1086,materialized views selection in a multidimensional database,"ernest teniente , elena baralis , stefano paraboschi",vldb,1997,1086
1087,managing intra-operator parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1995,1087
1088,the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,1088
1089,unisql/x unified relational and object-oriented database system,won kim,sigmod conference,1994,1089
1090,architectures for internal web services deployment,oded shmueli,vldb,2001,1090
1091,workshop report : the first international workshop on active and real-time database systems ( artdb-95 ),"mikael berndtsson , jörgen hansson",sigmod record,1996,1091
1092,database issues in telecommunications network management,ilsoo ahn,sigmod conference,1994,1092
1093,cost-driven vertical class partitioning for methods in object oriented databases,"qing li , chi-wai fung , kamalakar karlapalem",vldb j.,2003,1093
1094,data and knowledge base research at hong kong university of science and technology,"babak hamidzadeh , kamalakar karlapalem , qing li , chung-dak shum , dik lun lee , frederick h. lochovsky , beat wüthrich , alex chia-yee kean , pamela drew",sigmod record,1995,1094
1095,data management for earth system science,"james frew , jeff dozier",sigmod record,1997,1095
1096,approximate query translation across heterogeneous information sources,"hector garcia-molina , kevin chen-chuan chang",vldb,2000,1096
1097,structures for manipulating proposed updates in object-oriented databases,"richard hull , mohammed rupawalla , michael doherty",sigmod conference,1996,1097
1098,scalable parallel data mining for association rules,"eui-hong han , vipin kumar , george karypis",sigmod conference,1997,1098
1099,s3 : similarity search in cad database systems,"hans-peter kriegel , stefan berchtold",sigmod conference,1997,1099
1100,the merge/purge problem for large databases,"salvatore j. stolfo , mauricio a. hernández",sigmod conference,1995,1100
1101,answering queries with useful bindings,"edward y. chang , chen li",acm trans . database syst .,2001,1101
1102,efficiently instantiating view-objects from remote relational databases,"gio wiederhold , byung suk lee",vldb j.,1994,1102
1103,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,1103
1104,scalable parallel data mining for association rules,"eui-hong han , vipin kumar , george karypis",sigmod conference,1997,1104
1105,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,1105
1106,dbcache : middle-tier database caching for highly scalable e-business architectures,"c. mohan , sailesh krishnamurthy , mehmet altinel , christof bornhövd , hamid pirahesh , berthold reinwald",sigmod conference,2003,1106
1107,guest editorial,"kyu-young whang , gunter schlageter , amr el abbadi",vldb j.,2001,1107
1108,learning to match ontologies on the semantic web,"jayant madhavan , robin dhamankar , alon y. halevy , pedro domingos , anhai doan",vldb j.,2003,1108
1109,converting relational to object-oriented databases,joseph fong,sigmod record,1997,1109
1110,quickstore : a high performance mapped object store,"seth j. white , david j. dewitt",vldb j.,1995,1110
1111,efficient view maintenance at data warehouses,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1997,1111
1112,declarative updates of relational databases,weidong chen,acm trans . database syst .,1995,1112
1113,building and customizing data-intensive web sites using weave,"valérie issarny , patrick valduriez , khaled yagoub , daniela florescu",vldb,2000,1113
1114,efficient search of multi-dimensional b-trees,"dave birdsall , hedieh yaghmai , harry leslie , rohit jain",vldb,1995,1114
1115,the ecrc multi database system,"heribert schütz , willem jonker",sigmod conference,1995,1115
1116,editor 's notes,michael j. franklin,sigmod record,1999,1116
1117,data mining : concepts and techniques - book review,"fernando berzal galiano , nicolás marín",sigmod record,2002,1117
1118,mpeg-7 and multimedia database systems,harald kosch,sigmod record,2002,1118
1119,on applying hash filters to improving the execution of multi-join queries,"philip s. yu , ming-syan chen , hui-i hsiao",vldb j.,1997,1119
1120,guest editorial,"yannis e. ioannidis , raghu ramakrishnan , philip a. bernstein",vldb j.,2003,1120
1121,efficient schemes for managing multiversionxml documents,"shu-yao chien , carlo zaniolo , vassilis j. tsotras",vldb j.,2002,1121
1122,a database platform for bioinformatics,sandeepan banerjee,vldb,2000,1122
1123,reminiscences on influential papers,"jun rao , kenneth a. ross , johannes gehrke",sigmod record,2003,1123
1124,promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,1124
1125,algorithms for mining association rules for binary segmentations of huge categorical databases,"kunikazu yoda , hirofumi matsuzawa , takeshi tokuyama , yasuhiko morimoto , takeshi fukuda",vldb,1998,1125
1126,a conceptual architecture for semantic web enabled web services,"dieter fensel , alexander maedche , christoph bussler",sigmod record,2002,1126
1127,foundations of preferences in database systems,werner kießling,vldb,2002,1127
1128,managing multiple and distributed ontologies on the semantic web,"boris motik , alexander maedche , ljiljana stojanovic",vldb j.,2003,1128
1129,a probabilistic relational model and algebra,"debabrata dey , sumit sarkar",acm trans . database syst .,1996,1129
1130,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,1130
1131,reminiscences on influential papers,"james r. hamilton , limsoon wong , kenneth a. ross , laks v. s. lakshmanan",sigmod record,2001,1131
1132,efficient and transparent application recovery in client-server information systems,"david b. lomet , gerhard weikum",sigmod conference,1998,1132
1133,the semantic web : semantics for data on the web,"vipul kashyap , stefan decker",vldb,2003,1133
1134,the challenge of process data warehousing,"matthias jarke , jörg köller , thomas list",vldb,2000,1134
1135,a monte carlo algorithm for fast projective clustering,"michael jones , pankaj k. agarwal , t. m. murali , cecilia magdalena procopiuc",sigmod conference,2002,1135
1136,the mariposa distributed database management system,jeff sidell,sigmod record,1996,1136
1137,timber : a native system for querying xml,"laks v. s. lakshmanan , stelios paparizos , nuwee wiwatwattana , cong yu , jignesh m. patel , h. v. jagadish , andrew nierman , divesh srivastava , adriane chapman , yuqing wu , shurug al-khalifa",sigmod conference,2003,1137
1138,the ores temporal database management system,"babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",sigmod conference,1994,1138
1139,"gnatdb : a small-footprint , secure database system",radek vingralek,vldb,2002,1139
1140,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"norio katayama , shin ` ichi satoh",sigmod conference,1997,1140
1141,temporal database system implementations,michael h. böhlen,sigmod record,1995,1141
1142,distributed query evaluation on semistructured data,dan suciu,acm trans . database syst .,2002,1142
1143,aurora : a data stream management system,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",sigmod conference,2003,1143
1144,birch : an efficient data clustering method for very large databases,"raghu ramakrishnan , miron livny , tian zhang",sigmod conference,1996,1144
1145,"semantic web workshop : models , architectures and management","vassilis christophides , dimitris plexousakis , panos constantopoulos",sigmod record,2001,1145
1146,approximate join processing over data streams,"johannes gehrke , abhinandan das , mirek riedewald",sigmod conference,2003,1146
1147,understanding the semantics of sensor data,murali mani,sigmod record,2003,1147
1148,composing web services on the semantic web,"athman bouguettaya , brahim medjahed , ahmed k. elmagarmid",vldb j.,2003,1148
1149,size separation spatial join,"kenneth c. sevcik , nick koudas",sigmod conference,1997,1149
1150,oracle rac : architecture and performance,angelo pruscino,sigmod conference,2003,1150
1151,a scalable algorithm for answering queries using views,"rachel pottinger , alon y. levy",vldb,2000,1151
1152,database technologies for electronic commerce,"yirong xu , ramakrishnan srikant , rakesh agrawal",vldb,2002,1152
1153,amicalola report : database and information system research challenges and opportunities in semantic web and enterprises,"robert meersman , amit p. sheth",sigmod record,2002,1153
1154,efficient search of multi-dimensional b-trees,"dave birdsall , hedieh yaghmai , harry leslie , rohit jain",vldb,1995,1154
1155,report on the fourth international conference on flexible query answering systems,"gabriella pasi , amihai motro , patrick bosc",sigmod record,2001,1155
1156,parallel algorithms for high-dimensional similarity joins for data mining applications,"rakesh agrawal , john c. shafer",vldb,1997,1156
1157,anatomy of a native xml base management system,"thorsten fiebig , till westmann , robert schiele , guido moerkotte , carl-christian kanne , julia neumann , sven helmer",vldb j.,2002,1157
1158,multimediaminer : a system prototype for multimedia data mining,"jenny chiang , ze-nian li , osmar r. zaïane , sonny h. chee , jiawei han",sigmod conference,1998,1158
1159,the aditi deductive database system,"kotagiri ramamohanarao , david b. kemp , jayen vaghani , tim s. leask , james harland , peter j. stuckey , zoltan somogyi",vldb j.,1994,1159
1160,bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,1160
1161,cumulative updates,"beat wüthrich , suryanarayana m. sripada",vldb,1994,1161
1162,a data model and data structures for moving objects databases,"markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting",sigmod conference,2000,1162
1163,anatomy of a native xml base management system,"thorsten fiebig , till westmann , robert schiele , guido moerkotte , carl-christian kanne , julia neumann , sven helmer",vldb j.,2002,1163
1164,secure and portable database extensibility,"tobias mayr , thorsten von eicken , michael w. godfrey , praveen seshadri",sigmod conference,1998,1164
1165,open object database management systems,josé a. blakeley,sigmod conference,1994,1165
1166,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,1166
1167,schemasql - a language for interoperability in relational multi-database systems,"fereidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",vldb,1996,1167
1168,active views for electronic commerce,"laurent mignet , serge abiteboul , tova milo , adi eyal , bernd amann , sophie cluet",vldb,1999,1168
1169,database research at arizona state university,"suzanne w. dietrich , forouzan golshani , susan darling urban",sigmod record,1996,1169
1170,searching in metric spaces by spatial approximation,gonzalo navarro,vldb j.,2002,1170
1171,the microsoft repository,"david shutt , jason zander , brian harry , paul sanders , philip a. bernstein",vldb,1997,1171
1172,temporal conditions and integrity constraints in active database systems,"ouri wolfson , a. prasad sistla",sigmod conference,1995,1172
1173,research activities in database management and information retrieval at the university of illinois at chicago,"a. prasad sistla , isabel f. cruz , ashfaq a. khokhar , clement t. yu , bing liu , ouri wolfson",sigmod record,2002,1173
1174,query processing in spatial network databases,"nikos mamoulis , jun zhang , dimitris papadias , yufei tao",vldb,2003,1174
1175,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",sigmod record,2003,1175
1176,database research at columbia university,"kenneth a. ross , gail e. kaiser , luis gravano , salvatore j. stolfo , shih-fu chang",sigmod record,1998,1176
1177,a fast index for semistructured data,"brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon",vldb,2001,1177
1178,an introduction to spatial database systems,ralf hartmut güting,vldb j.,1994,1178
1179,a language based multidatabase system,"konrad schwarz , eva kühn , thomas tschernko",sigmod conference,1994,1179
1180,parameterized complexity for the database theorist,martin grohe,sigmod record,2002,1180
1181,declarative updates of relational databases,weidong chen,acm trans . database syst .,1995,1181
1182,webdb ' 98 : international workshop on the web and databases,"alberto o. mendelzon , paolo atzeni",sigmod record,1998,1182
1183,index nesting - an efficient approach to indexing in object-oriented databases,"jiawei han , beng chin ooi , hongjun lu , kian-lee tan",vldb j.,1996,1183
1184,the query optimizer in tandem 's new serverware sql product,pedro celis,vldb,1996,1184
1185,the implementation and performance of compressed databases,"till westmann , sven helmer , guido moerkotte , donald kossmann",sigmod record,2000,1185
1186,information management for genome level bioinformatics,"norman w. paton , carole a. goble",vldb,2001,1186
1187,transaction timestamping in ( temporal ) databases,"christian s. jensen , david b. lomet",vldb,2001,1187
1188,a cost model for clustered object-oriented databases,"zhao-hui tang , jean-robert gruser , georges gardarin",vldb,1995,1188
1189,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999,1189
1190,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ),joachim hammer,sigmod record,2002,1190
1191,a new approach to developing and implementing eager database replication protocols,"gustavo alonso , bettina kemme",acm trans . database syst .,2000,1191
1192,temporal slicing in the evaluation of xml queries,"richard t. snodgrass , dengfeng gao",vldb,2003,1192
1193,a survey and critique of advanced transaction models,c. mohan,sigmod conference,1994,1193
1194,a logical foundation for deductive object-oriented databases,"mengchi liu , tok wang ling , gillian dobbie",acm trans . database syst .,2002,1194
1195,the challenge of process data warehousing,"matthias jarke , jörg köller , thomas list",vldb,2000,1195
1196,analysis of sigmod 's co-authorship graph,"mario a. nascimento , jörg sander , jeffrey pound",sigmod record,2003,1196
1197,scalable sweeping-based spatial join,"lars arge , jeffrey scott vitter , torsten suel , sridhar ramaswamy , octavian procopiuc",vldb,1998,1197
1198,database research at ut arlington,"sharma chakravarthy , y. alp aslandogan , ramez elmasri , leonidas fegaras , jung-hwan oh",sigmod record,2003,1198
1199,index concurrency control in firm real-time database systems,"brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",vldb,1995,1199
1200,a foundation for representing and quering moving objects,"michael h. böhlen , christian s. jensen , michalis vazirgiannis , nikos a. lorentzos , markus schneider , ralf hartmut güting , martin erwig",acm trans . database syst .,2000,1200
1201,enabling dynamic content caching for database-driven web sites,"qiong luo , divyakant agrawal , wen-syan li , wang-pin hsiung , k. selçuk candan",sigmod conference,2001,1201
1202,miro web : integrating multiple data sources through semistructured data types,"fei sha , tatiana chan-sine-ying , georges gardarin , tuyet-tram dang-ngoc , jean-luc darroux , luc bouganim",vldb,1999,1202
1203,e-services - guest editorial,"dimitrios georgakopoulos , ming-chien shan , fabio casati",vldb j.,2001,1203
1204,the database research group at eth zurich,"hans-jörg schek , moira c. norrie , gerhard weikum , stephen blott",sigmod record,1994,1204
1205,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system","zhao-hui tang , fei sha , georges gardarin",vldb,1996,1205
1206,towards an effective calculus for object query languages,"david maier , leonidas fegaras",sigmod conference,1995,1206
1207,fast algorithms for projected clustering,"joel l. wolf , cecilia magdalena procopiuc , jong soo park , charu c. aggarwal , philip s. yu",sigmod conference,1999,1207
1208,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"norio katayama , shin ` ichi satoh",sigmod conference,1997,1208
1209,cost estimation of user-defined methods in object-relational database systems,"kinji ono , jihad boulos",sigmod record,1999,1209
1210,fast algorithms for mining association rules in large databases,"ramakrishnan srikant , rakesh agrawal",vldb,1994,1210
1211,database systems - breaking out of the box,"abraham silberschatz , stanley b. zdonik",sigmod record,1997,1211
1212,aggregate-query processing in data warehousing environments,"venky harinarayan , dallan quass , ashish gupta",vldb,1995,1212
1213,fundamental techniques for order optimization,"eugene j. shekita , david e. simmen , timothy malkemus",sigmod conference,1996,1213
1214,mind your vocabulary : query mapping across heterogeneous information sources,"kevin chen-chuan chang , hector garcia-molina",sigmod conference,1999,1214
1215,query processing in spatial network databases,"nikos mamoulis , jun zhang , dimitris papadias , yufei tao",vldb,2003,1215
1216,s3 : similarity search in cad database systems,"hans-peter kriegel , stefan berchtold",sigmod conference,1997,1216
1217,mapping extended entity relationship model to object modeling technique,joseph fong,sigmod record,1995,1217
1218,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999,1218
1219,using versions in update transactions : application to integrity checking,"dimitri tombroff , eric simon , françois llirbat",vldb,1997,1219
1220,updates for structure indexes,"jeffrey f. naughton , pradeep shenoy , raghav kaushik , philip bohannon",vldb,2002,1220
1221,vqbd : exploring semistructured data,"jihwang yeo , sudarshan s. chawathe , thomas baby",sigmod conference,2001,1221
1222,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,1222
1223,functional-join processing,"reinhard braumandl , alfons kemper , donald kossmann , jens claußen",vldb j.,2000,1223
1224,the mariposa distributed database management system,jeff sidell,sigmod record,1996,1224
1225,maintenance of automatic summary tables,"richard sidle , wolfgang lehner , hamid pirahesh , roberta cochrane",sigmod conference,2000,1225
1226,databases for networks,h. v. jagadish,sigmod conference,1994,1226
1227,an online video placement policy based on bandwith to space ratio ( bsr ),"dinkar sitaram , asit dan",sigmod conference,1995,1227
1228,describing semistructured data,luca cardelli,sigmod record,2001,1228
1229,editor 's notes,michael j. franklin,sigmod record,1997,1229
1230,database research at the university of illinois at urbana-champaign,"chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan",sigmod record,2002,1230
1231,database principles column - introduction,leonid libkin,sigmod record,1999,1231
1232,multiway spatial joins,"dimitris papadias , nikos mamoulis",acm trans . database syst .,2001,1232
1233,the design and implementation of a sequence database system,"raghu ramakrishnan , miron livny , praveen seshadri",vldb,1996,1233
1234,building hierarchical classifiers using class proximity,"shiang chen liew , senqiang zhou , ke wang",vldb,1999,1234
1235,sql and management of external data,"jan-eike michels , jim melton , krishna g. kulkarni , peter m. schwarz , kathy zeidenstein , vanja josifovski",sigmod record,2001,1235
1236,towards effective and efficient free space management,"marvin h. solomon , michael j. carey , mark l. mcauliffe",sigmod conference,1996,1236
1237,index nesting - an efficient approach to indexing in object-oriented databases,"jiawei han , beng chin ooi , hongjun lu , kian-lee tan",vldb j.,1996,1237
1238,database research at the university of oklahoma,"sirirut vanichayobon , leonard brown , ravi a. dirckze , sylvain guinepain , carlos sánchez , le gruenwald , brian summers",sigmod record,1999,1238
1239,the prototype of the dare system,"tiziana catarci , giuseppe santucci",sigmod conference,2001,1239
1240,applications of the java programming language to database management,"v. wiktor marek , bradley f. burton",sigmod record,1998,1240
1241,too much middleware,michael stonebraker,sigmod record,2002,1241
1242,dynamic load balancing in hierarchical parallel database systems,"luc bouganim , daniela florescu , patrick valduriez",vldb,1996,1242
1243,data mining in the bioinformatics domain,shalom tsur,vldb,2000,1243
1244,metu object-oriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference,1994,1244
1245,an efficient method for checking object-oriented database schema correctness,"michele missikoff , anna formica , hans dietmar gröger",acm trans . database syst .,1998,1245
1246,the aditi deductive database system,"kotagiri ramamohanarao , david b. kemp , jayen vaghani , tim s. leask , james harland , peter j. stuckey , zoltan somogyi",vldb j.,1994,1246
1247,static detection of security flaws in object-oriented databases,keishi tajima,sigmod conference,1996,1247
1248,nodose - a tool for semi-automatically extracting semi-structured data from text documents,brad adelberg,sigmod conference,1998,1248
1249,wavelet-based histograms for selectivity estimation,"jeffrey scott vitter , yossi matias , min wang",sigmod conference,1998,1249
